_ID;Project ;Payment Done;Amount
439949099;UKR-000270;Yes;39 960
439949114;UKR-000270;Yes;13 320
439951726;UKR-000298;Yes;6 660
439953760;UKR-000270;Yes;26 640
439990844;UKR-000298;Yes;19 980
440036448;UKR-000298;Yes;33 300
440037302;UKR-000298;Yes;6 660
440039127;UKR-000298;Yes;13 320
440042380;UKR-000298;Yes;13 320
440042482;UKR-000270;Yes;19 980
440048454;UKR-000298;Yes;26 640
440286976;;No;19 980
440286983;UKR-000270;Yes;6 660
440288439;UKR-000298;Yes;13 320
440290800;UKR-000298;Yes;19 980
440291465;UKR-000298;Yes;26 640
440291612;UKR-000270;Yes;19 980
440291620;UKR-000270;Yes;19 980
440291623;UKR-000270;Yes;13 320
440291630;UKR-000270;Yes;13 320
440294241;;No;19 980
440295751;;No;6 660
440297313;UKR-000270;Yes;33 300
440312492;UKR-000270;Yes;13 320
440314853;;No;0
440314886;UKR-000270;Yes;19 980
440314912;UKR-000270;Yes;13 320
440314953;UKR-000270;Yes;6 660
440314979;UKR-000270;Yes;39 960
440315493;UKR-000270;Yes;13 320
440315608;UKR-000270;Yes;19 980
440315646;UKR-000270;Yes;13 320
440315676;UKR-000270;Yes;13 320
440315699;UKR-000270;Yes;13 320
440315727;UKR-000270;Yes;6 660
440317498;;No;33 300
440319451;;No;6 660
440319466;;No;13 320
440319479;UKR-000270;Yes;6 660
440319488;UKR-000270;Yes;26 640
440320836;UKR-000270;Yes;19 980
440320893;;No;6 660
440320999;UKR-000270;Yes;19 980
440321031;UKR-000270;Yes;19 980
440321094;;No;13 320
440321637;;No;19 980
440324352;UKR-000270;Yes;26 640
440324363;UKR-000270;Yes;13 320
440326323;UKR-000270;Yes;6 660
440328455;;No;33 300
440328496;UKR-000270;Yes;19 980
440329847;UKR-000270;Yes;26 640
440334075;UKR-000270;Yes;39 960
440334925;UKR-000270;Yes;6 660
440334934;UKR-000270;Yes;33 300
440334942;UKR-000270;Yes;26 640
440335243;UKR-000270;Yes;13 320
440336642;UKR-000270;Yes;26 640
440337280;UKR-000270;Yes;26 640
440337287;;No;26 640
440339562;UKR-000270;Yes;19 980
440341379;UKR-000270;Yes;19 980
440341474;UKR-000270;Yes;13 320
440341507;UKR-000270;Yes;26 640
440341526;UKR-000270;Yes;33 300
440341557;UKR-000270;Yes;26 640
440341611;UKR-000270;Yes;26 640
440341710;UKR-000270;Yes;19 980
440342187;UKR-000270;Yes;26 640
440342386;;No;6 660
440342393;UKR-000270;Yes;13 320
440342397;UKR-000270;Yes;13 320
440342400;UKR-000270;Yes;13 320
440342403;UKR-000270;Yes;6 660
440342406;UKR-000270;Yes;13 320
440342411;UKR-000270;Yes;26 640
440344185;UKR-000270;Yes;26 640
440344189;UKR-000270;Yes;6 660
440344203;UKR-000270;Yes;26 640
440345095;;No;19 980
441394623;UKR-000298;Yes;6 660
441420728;;No;6 660
441466003;UKR-000298;Yes;19 980
441905427;UKR-000270;Yes;19 980
441906698;UKR-000270;Yes;6 660
441906711;UKR-000270;Yes;13 320
441908374;UKR-000270;Yes;13 320
441909381;UKR-000270;Yes;13 320
441912421;UKR-000270;Yes;13 320
441914645;UKR-000270;Yes;6 660
441914662;UKR-000270;Yes;13 320
441914685;UKR-000270;Yes;33 300
441914710;;No;13 320
441914731;UKR-000270;Yes;26 640
441914760;;No;6 660
441914777;UKR-000270;Yes;19 980
441914807;UKR-000270;Yes;13 320
441915070;UKR-000270;Yes;6 660
441915740;UKR-000270;Yes;6 660
441916215;UKR-000270;Yes;6 660
441917169;UKR-000270;Yes;13 320
441921319;UKR-000270;Yes;13 320
441923431;UKR-000270;Yes;33 300
441923565;UKR-000270;Yes;6 660
441925242;UKR-000270;Yes;6 660
441926535;UKR-000270;Yes;13 320
441927055;UKR-000270;Yes;13 320
441927498;UKR-000270;Yes;6 660
441929858;UKR-000270;Yes;19 980
441932418;UKR-000270;Yes;13 320
441936395;UKR-000270;Yes;13 320
441939034;UKR-000270;Yes;6 660
441939253;UKR-000270;Yes;13 320
441939363;;No;13 320
441939426;UKR-000270;Yes;13 320
441939467;UKR-000270;Yes;13 320
441939529;UKR-000270;Yes;6 660
441939599;UKR-000270;Yes;6 660
441940735;;No;59 940
441942167;UKR-000270;Yes;13 320
441942540;;No;6 660
441944813;UKR-000270;Yes;19 980
441945257;UKR-000270;Yes;19 980
441945407;UKR-000270;Yes;6 660
441945577;UKR-000270;Yes;13 320
441945735;UKR-000270;Yes;19 980
441945974;UKR-000270;Yes;6 660
441946167;;No;26 640
441946377;;No;26 640
441946528;UKR-000270;Yes;19 980
441946925;UKR-000270;Yes;13 320
441947127;UKR-000270;Yes;13 320
441947145;UKR-000270;Yes;19 980
441947168;UKR-000270;Yes;19 980
441947203;UKR-000270;Yes;13 320
441947250;UKR-000270;Yes;13 320
441948933;UKR-000270;Yes;6 660
441948936;UKR-000270;Yes;13 320
441949040;UKR-000270;Yes;6 660
441949119;UKR-000270;Yes;6 660
441949331;UKR-000270;Yes;13 320
441949347;UKR-000270;Yes;6 660
441949412;;No;26 640
441950432;;No;6 660
441952015;;No;13 320
441953127;;No;33 300
441954540;UKR-000270;Yes;26 640
441956112;;No;13 320
441956837;UKR-000298;Yes;6 660
441956866;UKR-000298;Yes;33 300
441956879;UKR-000298;Yes;13 320
441956896;UKR-000298;Yes;39 960
441956911;UKR-000298;Yes;13 320
441956932;UKR-000298;Yes;13 320
441956965;UKR-000298;Yes;6 660
441956987;UKR-000298;Yes;6 660
441957030;UKR-000298;Yes;6 660
441957085;UKR-000298;Yes;6 660
441957188;UKR-000298;Yes;6 660
441957433;UKR-000298;Yes;26 640
441957453;UKR-000298;Yes;6 660
441957468;UKR-000298;Yes;13 320
441957487;;No;6 660
441957498;;No;6 660
441957513;UKR-000298;Yes;13 320
441957539;UKR-000298;Yes;13 320
441957560;;No;0
441957586;UKR-000298;Yes;13 320
441957616;;No;46 620
441957649;UKR-000298;Yes;6 660
441957707;UKR-000298;Yes;6 660
441957783;;No;6 660
441960513;UKR-000298;Yes;13 320
441960546;UKR-000298;Yes;6 660
441960570;UKR-000298;Yes;13 320
441960591;UKR-000270;Yes;13 320
441960606;;No;13 320
441960630;UKR-000298;Yes;6 660
441960659;UKR-000298;Yes;6 660
441960694;UKR-000270;Yes;6 660
441960708;UKR-000298;Yes;13 320
441960717;UKR-000270;Yes;6 660
441960740;UKR-000270;Yes;13 320
441960753;;No;6 660
441960787;UKR-000298;Yes;6 660
441960835;UKR-000298;Yes;6 660
441960904;;No;0
441960942;UKR-000298;Yes;6 660
441960983;UKR-000298;Yes;6 660
441961028;UKR-000298;Yes;6 660
441961079;UKR-000298;Yes;6 660
441961113;UKR-000298;Yes;6 660
441961146;UKR-000298;Yes;13 320
441961179;UKR-000298;Yes;19 980
441961203;UKR-000298;Yes;19 980
441961237;UKR-000298;Yes;13 320
441961281;UKR-000298;Yes;6 660
441961311;UKR-000298;Yes;13 320
441961341;UKR-000298;Yes;13 320
441961371;UKR-000298;Yes;13 320
441961717;UKR-000270;Yes;6 660
441962132;UKR-000270;Yes;26 640
441962199;;No;6 660
441962270;;No;6 660
441963519;UKR-000298;Yes;6 660
441963547;UKR-000270;Yes;19 980
441963579;UKR-000270;Yes;26 640
441963599;UKR-000270;Yes;6 660
441963626;;No;6 660
441963648;UKR-000270;Yes;13 320
441963690;;No;13 320
441963726;UKR-000270;Yes;19 980
441963861;UKR-000270;Yes;26 640
441963899;UKR-000270;Yes;26 640
441963932;UKR-000270;Yes;13 320
441963966;UKR-000270;Yes;26 640
441964002;UKR-000270;Yes;26 640
441964032;UKR-000270;Yes;19 980
441964066;;No;6 660
441964102;UKR-000270;Yes;6 660
441964140;UKR-000270;Yes;19 980
441964169;;No;26 640
441964190;UKR-000270;Yes;33 300
441964208;UKR-000270;Yes;6 660
441964232;UKR-000270;Yes;13 320
441964259;UKR-000270;Yes;6 660
441964303;UKR-000270;Yes;6 660
441964334;UKR-000270;Yes;6 660
441964353;UKR-000270;Yes;6 660
441964386;UKR-000270;Yes;6 660
441964606;UKR-000270;Yes;6 660
441966155;UKR-000270;Yes;19 980
441968770;UKR-000270;Yes;19 980
441970570;UKR-000270;Yes;6 660
441970788;UKR-000270;Yes;13 320
441973262;UKR-000270;Yes;13 320
441974604;UKR-000270;Yes;6 660
441976807;UKR-000270;Yes;13 320
441976981;UKR-000270;Yes;13 320
441979919;UKR-000270;Yes;26 640
441985758;UKR-000270;Yes;19 980
441987769;UKR-000270;Yes;33 300
441989630;;No;13 320
441989668;;No;13 320
441989698;UKR-000270;Yes;6 660
441989763;UKR-000270;Yes;6 660
441989802;UKR-000270;Yes;6 660
441989860;UKR-000270;Yes;13 320
441989912;;No;13 320
441990013;UKR-000270;Yes;19 980
441992852;;No;13 320
441993927;UKR-000270;Yes;6 660
441994099;UKR-000270;Yes;13 320
441994174;;No;13 320
441995185;UKR-000270;Yes;26 640
442000658;UKR-000270;Yes;19 980
442007362;;No;6 660
442009688;UKR-000270;Yes;6 660
442020453;UKR-000270;Yes;6 660
442023229;UKR-000270;Yes;39 960
442026459;UKR-000270;Yes;26 640
442041056;UKR-000270;Yes;6 660
442041076;UKR-000270;Yes;19 980
442041110;UKR-000270;Yes;6 660
442041142;UKR-000270;Yes;13 320
442111679;UKR-000298;Yes;6 660
442114056;UKR-000298;Yes;6 660
442118564;;No;19 980
442122150;UKR-000298;Yes;6 660
442549515;;No;13 320
442565761;UKR-000298;Yes;13 320
442574031;UKR-000298;Yes;13 320
442659017;UKR-000298;Yes;13 320
443003351;UKR-000270;Yes;13 320
443005348;UKR-000270;Yes;6 660
443005759;UKR-000270;Yes;6 660
443005790;UKR-000270;Yes;6 660
443005830;UKR-000270;Yes;13 320
443005850;UKR-000270;Yes;13 320
443005890;UKR-000270;Yes;13 320
443007050;UKR-000270;Yes;6 660
443007339;UKR-000270;Yes;13 320
443007344;UKR-000270;Yes;13 320
443008894;;No;33 300
443008942;;No;19 980
443009265;;No;19 980
443009494;;No;19 980
443010534;UKR-000270;Yes;19 980
443010725;UKR-000270;Yes;6 660
443011302;;No;13 320
443012471;UKR-000270;Yes;13 320
443012792;UKR-000270;Yes;13 320
443012913;;No;13 320
443014682;UKR-000270;Yes;13 320
443014874;UKR-000270;Yes;19 980
443015327;UKR-000270;Yes;6 660
443016421;UKR-000270;Yes;13 320
443017157;UKR-000270;Yes;26 640
443018076;UKR-000270;Yes;13 320
443018555;;No;13 320
443018987;UKR-000270;Yes;19 980
443019883;UKR-000270;Yes;13 320
443021032;UKR-000270;Yes;6 660
443021498;UKR-000270;Yes;19 980
443021656;UKR-000270;Yes;79 920
443023201;UKR-000270;Yes;19 980
443024223;;No;13 320
443024598;UKR-000270;Yes;33 300
443025162;UKR-000270;Yes;13 320
443025411;UKR-000270;Yes;6 660
443025475;UKR-000270;Yes;26 640
443026425;UKR-000270;Yes;6 660
443027178;UKR-000270;Yes;13 320
443027292;UKR-000270;Yes;6 660
443027518;;No;26 640
443028562;UKR-000270;Yes;13 320
443029420;UKR-000270;Yes;6 660
443029479;UKR-000270;Yes;13 320
443030462;;No;6 660
443031029;UKR-000270;Yes;26 640
443032176;UKR-000270;Yes;13 320
443032587;UKR-000270;Yes;6 660
443032987;;No;6 660
443033629;UKR-000270;Yes;6 660
443034863;UKR-000270;Yes;13 320
443035328;UKR-000270;Yes;6 660
443036065;;No;13 320
443036519;UKR-000270;Yes;26 640
443036646;UKR-000270;Yes;26 640
443038467;UKR-000270;Yes;6 660
443039047;UKR-000270;Yes;6 660
443040277;UKR-000270;Yes;6 660
443040693;UKR-000270;Yes;6 660
443041509;UKR-000270;Yes;6 660
443042409;UKR-000270;Yes;6 660
443043899;UKR-000270;Yes;6 660
443046768;UKR-000270;Yes;13 320
443046802;UKR-000270;Yes;13 320
443046858;UKR-000270;Yes;19 980
443046901;;No;0
443046945;;No;6 660
443046997;UKR-000270;Yes;6 660
443047035;UKR-000270;Yes;6 660
443048453;UKR-000270;Yes;6 660
443051300;UKR-000270;Yes;6 660
443053842;;No;13 320
443053998;UKR-000270;Yes;6 660
443055478;UKR-000270;Yes;6 660
443056168;;No;13 320
443057889;UKR-000270;Yes;13 320
443058145;UKR-000270;Yes;13 320
443059203;UKR-000270;Yes;19 980
443059264;UKR-000270;Yes;6 660
443060295;;No;13 320
443061906;UKR-000270;Yes;13 320
443062176;;No;13 320
443063887;;No;26 640
443064446;UKR-000270;Yes;6 660
443067233;UKR-000270;Yes;6 660
443067843;UKR-000270;Yes;13 320
443069923;UKR-000270;Yes;13 320
443070971;UKR-000270;Yes;13 320
443070979;UKR-000270;Yes;6 660
443070991;;No;6 660
443070998;UKR-000270;Yes;6 660
443071004;UKR-000270;Yes;13 320
443071013;UKR-000270;Yes;6 660
443071652;UKR-000270;Yes;13 320
443074021;UKR-000270;Yes;6 660
443075358;UKR-000270;Yes;6 660
443076869;UKR-000270;Yes;19 980
443077014;UKR-000270;Yes;6 660
443077888;UKR-000270;Yes;13 320
443081159;UKR-000270;Yes;6 660
443081973;UKR-000270;Yes;13 320
443083733;UKR-000270;Yes;6 660
443084485;UKR-000270;Yes;33 300
443085018;UKR-000270;Yes;13 320
443087241;UKR-000270;Yes;6 660
443098087;UKR-000270;Yes;6 660
443098093;UKR-000270;Yes;13 320
443098097;UKR-000270;Yes;26 640
443098105;UKR-000270;Yes;13 320
443098116;;No;6 660
443098124;UKR-000270;Yes;6 660
443098135;UKR-000270;Yes;13 320
443098145;;No;13 320
443098150;UKR-000270;Yes;6 660
443098157;UKR-000270;Yes;6 660
443098165;UKR-000270;Yes;19 980
443098176;UKR-000270;Yes;13 320
443098193;UKR-000270;Yes;6 660
443098200;UKR-000270;Yes;6 660
443098218;;No;6 660
443544209;UKR-000270;Yes;6 660
443546356;UKR-000270;Yes;6 660
444791834;UKR-000270;Yes;13 320
446159068;UKR-000270;Yes;19 980
446242052;UKR-000298;Yes;19 980
446254560;UKR-000298;Yes;19 980
448342409;UKR-000298;Yes;26 640
448344417;UKR-000298;Yes;13 320
448344577;UKR-000298;Yes;19 980
448346556;;No;13 320
448347175;UKR-000298;Yes;13 320
448349196;UKR-000298;Yes;13 320
448350538;UKR-000298;Yes;13 320
448350651;;No;6 660
448352695;UKR-000298;Yes;19 980
449105253;UKR-000270;Yes;6 660
449156226;UKR-000270;Yes;13 320
449183299;UKR-000270;Yes;13 320
451750904;UKR-000270;Yes;26 640
451751185;UKR-000270;Yes;6 660
451752997;UKR-000270;Yes;6 660
451753608;UKR-000270;Yes;26 640
451755026;UKR-000270;Yes;13 320
451756511;UKR-000270;Yes;6 660
451756718;;No;6 660
451759030;;No;33 300
451759032;UKR-000270;Yes;19 980
451762707;UKR-000270;Yes;33 300
451765352;UKR-000270;Yes;6 660
451766500;;No;13 320
451768547;;No;33 300
454223210;UKR-000270;Yes;6 660
454830260;;No;19 980
454830476;UKR-000270;Yes;19 980
455272221;UKR-000298;Yes;19 980
455276053;UKR-000298;Yes;19 980
455276799;UKR-000298;Yes;26 640
455283831;UKR-000298;Yes;6 660
455285855;UKR-000298;Yes;26 640
455286617;UKR-000298;Yes;6 660
455287969;UKR-000298;Yes;26 640
455288101;UKR-000298;Yes;19 980
455289932;UKR-000298;Yes;6 660
455290793;UKR-000298;Yes;6 660
455292120;UKR-000298;Yes;13 320
455294895;UKR-000298;Yes;26 640
455294993;UKR-000298;Yes;13 320
455298157;UKR-000298;Yes;26 640
455301561;UKR-000298;Yes;13 320
455302175;UKR-000298;Yes;19 980
455312671;UKR-000298;Yes;19 980
455325732;UKR-000298;Yes;13 320
455340550;UKR-000298;Yes;19 980
455343036;UKR-000298;Yes;13 320
455703380;;No;6 660
455703508;UKR-000298;Yes;6 660
455706116;UKR-000298;Yes;6 660
455708467;UKR-000298;Yes;6 660
455711241;UKR-000298;Yes;26 640
455713127;UKR-000298;Yes;13 320
455715352;UKR-000298;Yes;13 320
455717601;UKR-000298;Yes;19 980
455723582;UKR-000298;Yes;6 660
455726120;UKR-000298;Yes;26 640
455729525;UKR-000298;Yes;13 320
455733357;UKR-000298;Yes;19 980
455738050;UKR-000298;Yes;6 660
455742915;UKR-000298;Yes;26 640
455746264;UKR-000298;Yes;19 980
455748490;UKR-000298;Yes;13 320
457056137;UKR-000270;Yes;46 620
457058300;UKR-000270;Yes;26 640
457060530;;No;39 960
457061750;UKR-000270;Yes;13 320
457061943;UKR-000270;Yes;19 980
457064650;UKR-000270;Yes;26 640
457066544;UKR-000270;Yes;6 660
457068991;UKR-000270;Yes;6 660
457070429;UKR-000270;Yes;26 640
457071245;UKR-000270;Yes;13 320
457075350;UKR-000270;Yes;19 980
457076903;UKR-000270;Yes;6 660
457078794;UKR-000270;Yes;13 320
457080792;UKR-000270;Yes;13 320
457082862;;No;26 640
457085429;UKR-000270;Yes;6 660
457087775;UKR-000270;Yes;13 320
457089380;UKR-000270;Yes;6 660
457093694;UKR-000270;Yes;6 660
473775988;UKR-000298;Yes;6 660
473776539;UKR-000298;Yes;6 660
473776709;UKR-000298;Yes;13 320
473780964;UKR-000298;Yes;13 320
473782461;UKR-000298;Yes;6 660
473783014;UKR-000298;Yes;6 660
473785784;UKR-000298;Yes;13 320
473786124;UKR-000298;Yes;13 320
473786718;UKR-000298;Yes;13 320
473790259;UKR-000298;Yes;26 640
473790507;UKR-000298;Yes;13 320
473791053;UKR-000298;Yes;26 640
473793854;UKR-000298;Yes;13 320
473794510;UKR-000298;Yes;6 660
473795629;UKR-000298;Yes;13 320
473797335;UKR-000298;Yes;6 660
473799516;UKR-000298;Yes;6 660
473802060;UKR-000298;Yes;6 660
473802769;UKR-000298;Yes;6 660
473803568;UKR-000298;Yes;6 660
473809279;UKR-000298;Yes;6 660
473810208;UKR-000298;Yes;6 660
473812219;UKR-000298;No;6 660
473813672;UKR-000298;Yes;26 640
473817359;UKR-000298;Yes;6 660
473817376;UKR-000298;Yes;6 660
473819306;UKR-000298;Yes;33 300
474227614;UKR-000298;Yes;6 660
475964039;;No;13 320
475964511;;No;19 980
475964791;UKR-000298;Yes;6 660
475965399;;No;19 980
475966519;UKR-000298;Yes;19 980
475967264;UKR-000298;Yes;13 320
475968909;UKR-000298;Yes;13 320
475969003;UKR-000298;Yes;13 320
475969646;UKR-000298;Yes;6 660
475970053;UKR-000298;Yes;19 980
475971774;UKR-000298;Yes;6 660
475971801;;No;13 320
475972234;;No;19 980
475973629;UKR-000298;Yes;6 660
475974001;;No;13 320
475974022;;No;26 640
475974820;UKR-000298;Yes;6 660
475975429;UKR-000298;Yes;13 320
475977549;UKR-000298;Yes;26 640
475979058;UKR-000298;Yes;26 640
475979182;UKR-000298;Yes;13 320
475980499;UKR-000298;Yes;19 980
475980798;UKR-000298;Yes;6 660
475981868;UKR-000298;Yes;13 320
475981976;UKR-000298;Yes;19 980
475982220;UKR-000298;Yes;6 660
475983051;UKR-000298;Yes;19 980
475983192;UKR-000298;Yes;6 660
475984634;UKR-000298;Yes;6 660
475985037;UKR-000298;Yes;13 320
475985103;UKR-000298;Yes;6 660
475985203;;No;13 320
475986482;;No;13 320
475986547;UKR-000298;Yes;13 320
475987742;UKR-000298;Yes;13 320
475987851;UKR-000298;Yes;19 980
475989236;UKR-000298;Yes;6 660
475989826;;No;6 660
475990194;UKR-000298;Yes;6 660
475990468;UKR-000298;Yes;13 320
475990776;UKR-000298;Yes;6 660
475991511;;No;6 660
475991965;;No;19 980
475992081;UKR-000298;Yes;6 660
475993216;;No;6 660
475993784;;No;26 640
475994980;UKR-000298;Yes;13 320
475995073;UKR-000298;Yes;6 660
475995104;UKR-000298;Yes;39 960
475996149;UKR-000298;Yes;6 660
475997208;;No;19 980
475997734;UKR-000298;Yes;6 660
475998052;UKR-000298;Yes;19 980
475998729;UKR-000298;Yes;6 660
475998811;UKR-000298;Yes;19 980
475999617;;No;13 320
476000026;UKR-000298;Yes;13 320
476000704;UKR-000298;Yes;6 660
476001707;UKR-000298;No;19 980
476001843;UKR-000298;Yes;6 660
476003041;UKR-000298;Yes;26 640
476003194;;No;13 320
476003550;UKR-000298;Yes;13 320
476004607;UKR-000298;Yes;6 660
476004938;UKR-000298;Yes;13 320
476005486;UKR-000298;Yes;19 980
476006330;UKR-000298;Yes;26 640
476006859;UKR-000298;Yes;19 980
476009244;;No;6 660
476009858;UKR-000298;Yes;13 320
476009905;;No;19 980
476011960;UKR-000298;Yes;13 320
476012248;UKR-000298;Yes;6 660
476012478;UKR-000298;Yes;6 660
476014140;UKR-000298;Yes;19 980
476014427;UKR-000298;Yes;6 660
476016867;UKR-000298;Yes;13 320
476016914;;No;13 320
476017579;;No;19 980
476018237;UKR-000298;Yes;13 320
476018697;UKR-000298;Yes;6 660
476018849;UKR-000298;Yes;6 660
476019224;;No;6 660
476020195;UKR-000298;Yes;13 320
476020740;UKR-000298;Yes;13 320
476022652;;No;6 660
476022780;UKR-000298;Yes;19 980
476023833;;No;13 320
476024995;UKR-000298;Yes;6 660
476025005;UKR-000298;Yes;6 660
476025902;UKR-000298;Yes;26 640
476026555;UKR-000298;Yes;6 660
476027109;;No;19 980
476028247;UKR-000298;Yes;19 980
476028810;UKR-000298;Yes;13 320
476029005;UKR-000298;Yes;13 320
476029870;UKR-000298;Yes;26 640
476030568;UKR-000298;Yes;26 640
476031026;;No;13 320
476033086;UKR-000298;Yes;6 660
476043168;UKR-000298;Yes;19 980
476044505;UKR-000298;Yes;13 320
476045887;;No;19 980
476048590;UKR-000298;Yes;19 980
476048872;UKR-000298;Yes;13 320
476049972;UKR-000298;Yes;13 320
476050120;UKR-000298;Yes;6 660
476050178;UKR-000298;Yes;26 640
476050988;UKR-000298;Yes;19 980
476052345;UKR-000298;Yes;6 660
476053864;;No;19 980
476054881;UKR-000298;Yes;6 660
476055131;UKR-000298;Yes;19 980
476056425;UKR-000298;Yes;6 660
476057538;UKR-000298;Yes;13 320
476058136;;No;19 980
476059474;;No;19 980
476060203;UKR-000298;Yes;13 320
476063451;UKR-000298;Yes;13 320
476065537;UKR-000298;Yes;19 980
476066132;UKR-000298;Yes;13 320
476067614;UKR-000298;Yes;13 320
476067992;;No;13 320
476068751;UKR-000298;Yes;19 980
476070540;UKR-000298;Yes;26 640
476366398;UKR-000298;Yes;26 640
476366942;UKR-000298;Yes;19 980
476366947;UKR-000298;Yes;26 640
476367718;;No;6 660
476369158;UKR-000298;Yes;13 320
476369254;UKR-000298;Yes;6 660
476369713;UKR-000298;Yes;13 320
476371220;UKR-000298;Yes;13 320
476371356;;No;6 660
476371752;UKR-000298;Yes;6 660
476372478;UKR-000298;Yes;13 320
476373575;;No;6 660
476373826;UKR-000298;Yes;19 980
476374091;UKR-000298;Yes;13 320
476375162;UKR-000298;Yes;6 660
476375550;UKR-000298;Yes;6 660
476376438;UKR-000298;Yes;13 320
476377427;UKR-000298;Yes;6 660
476378700;;No;13 320
476378723;UKR-000298;Yes;6 660
476378947;;No;6 660
476379957;;No;6 660
476380641;UKR-000298;Yes;6 660
476380889;UKR-000298;Yes;13 320
476381140;UKR-000298;Yes;19 980
476382165;UKR-000298;Yes;13 320
476382182;UKR-000298;Yes;13 320
476383159;UKR-000298;Yes;13 320
476383187;UKR-000298;Yes;13 320
476383840;UKR-000298;Yes;6 660
476384013;UKR-000298;Yes;6 660
476385433;UKR-000298;Yes;6 660
476385551;UKR-000298;Yes;6 660
476386178;UKR-000298;Yes;6 660
476387709;UKR-000298;Yes;19 980
476387721;UKR-000298;Yes;6 660
476387884;;No;19 980
476389613;;No;6 660
476389881;UKR-000298;Yes;6 660
476390432;UKR-000298;Yes;33 300
476391264;UKR-000298;Yes;6 660
476391891;UKR-000298;Yes;13 320
476392675;UKR-000298;Yes;13 320
476392736;UKR-000298;Yes;6 660
476393968;UKR-000298;Yes;6 660
476394184;;No;33 300
476394944;;No;6 660
476395460;UKR-000298;Yes;19 980
476396284;UKR-000298;Yes;19 980
476396712;UKR-000298;Yes;6 660
476397248;;No;6 660
476398195;UKR-000298;Yes;19 980
476398718;UKR-000298;Yes;13 320
476399453;;No;6 660
476400133;UKR-000298;Yes;6 660
476400694;UKR-000298;Yes;13 320
476400765;UKR-000298;Yes;26 640
476401823;UKR-000298;Yes;6 660
476402840;;No;26 640
476402947;UKR-000298;Yes;13 320
476403574;;No;19 980
476404396;;No;6 660
476406303;UKR-000298;Yes;6 660
476406503;UKR-000298;Yes;13 320
476407907;UKR-000298;Yes;6 660
476408175;;No;13 320
476408256;UKR-000298;Yes;13 320
476409788;UKR-000298;Yes;13 320
476409837;UKR-000298;Yes;13 320
476410283;UKR-000298;Yes;13 320
476411449;UKR-000298;Yes;19 980
476412463;;No;6 660
476412792;UKR-000298;Yes;6 660
476412851;UKR-000298;Yes;13 320
476413702;UKR-000298;Yes;6 660
476414587;UKR-000298;Yes;26 640
476414963;UKR-000298;Yes;6 660
476415804;;No;19 980
476423888;;No;13 320
476424298;UKR-000298;Yes;13 320
476424820;UKR-000298;Yes;19 980
476425124;UKR-000298;Yes;19 980
476426008;UKR-000298;Yes;6 660
464334908;UKR-000298;Yes;13 320
464346868;UKR-000298;Yes;26 640
464414119;UKR-000298;Yes;19 980
466351063;UKR-000298;Yes;6 660
466354734;UKR-000298;Yes;33 300
478349269;UKR-000298;Yes;11 100
478350958;UKR-000298;Yes;19 980
483611879;UKR-000298;Yes;6 660
483612736;UKR-000298;Yes;19 980
483616615;UKR-000298;Yes;26 640
483621906;UKR-000298;Yes;13 320
483629774;UKR-000298;Yes;19 980
483959430;UKR-000298;Yes;13 320
483964222;UKR-000298;Yes;19 980
484071274;UKR-000298;Yes;19 980
483603166;UKR-000298;Yes;32 400
485372367;UKR-000298;Yes;21 600
485374547;UKR-000298;Yes;21 600
493397414;UKR-000298;Yes;43 200
493398562;UKR-000298;Yes;21 600
493399497;UKR-000298;Yes;10 800
493401418;UKR-000298;Yes;43 200
493402229;UKR-000298;Yes;10 800
493403472;;No;21 600
493405687;UKR-000298;Yes;7 200
493405721;UKR-000298;Yes;21 600
493408209;UKR-000298;Yes;21 600
493409958;UKR-000298;Yes;43 200
493410297;UKR-000298;Yes;43 200
493413205;UKR-000298;Yes;10 800
493413984;UKR-000298;Yes;32 400
493415826;UKR-000298;Yes;43 200
493417691;UKR-000298;Yes;43 200
493417848;UKR-000298;Yes;32 400
494896752;UKR-000298;Yes;32 400
494896819;UKR-000298;Yes;21 600
494896967;UKR-000298;Yes;10 800
494897152;UKR-000298;Yes;21 600
494897337;UKR-000298;Yes;10 800
494898170;UKR-000298;Yes;32 400
494898265;UKR-000298;No;75 600
494898466;UKR-000298;No;10 800
494898888;UKR-000298;No;21 600
494899340;UKR-000298;No;32 400
494899341;UKR-000298;No;10 800
494899583;UKR-000298;No;43 200
494900371;UKR-000298;No;10 800
494900940;UKR-000298;No;21 600
494901085;UKR-000298;No;21 600
494902583;UKR-000298;No;10 800
494902659;UKR-000298;No;10 800
494902693;UKR-000298;No;21 600
494903006;UKR-000298;No;32 400
494903384;UKR-000298;No;10 800
494903812;UKR-000298;No;10 800
494904047;UKR-000298;No;32 400
494904560;UKR-000298;No;10 800
494904878;UKR-000298;No;21 600
494905305;UKR-000298;No;10 800
494906510;UKR-000298;No;10 800
494906695;UKR-000298;No;10 800
494907050;UKR-000298;No;10 800
494907162;UKR-000298;No;10 800
494908042;UKR-000298;No;21 600
494908226;UKR-000298;No;10 800
494908328;UKR-000298;No;32 400
494908698;UKR-000298;No;21 600
494909035;UKR-000298;No;21 600
494909561;UKR-000298;No;21 600
494909903;UKR-000298;No;21 600
494910355;UKR-000298;No;10 800
494910434;UKR-000298;No;10 800
494910580;UKR-000298;No;21 600
494911663;UKR-000298;No;10 800
494911685;UKR-000298;No;32 400
494911736;UKR-000298;No;43 200
494912049;UKR-000298;No;54 000
